INDEX_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,geom_WKT
19639,ORCA,US,60.583333,-145.716667,"POLYGON ((-146.12208227272973 60.383868810234034,-146.12208227272973 60.78279785643332,-145.31125106060378 60.78279785643332,-145.31125106060378 60.383868810234034,-146.12208227272973 60.383868810234034))"
48298,AL SHAHEEN TERMINAL,QA,26.583333,52,"POLYGON ((51.776910116887144 26.382753101396062,51.776910116887144 26.783913565269685,52.223089883112856 26.783913565269685,52.223089883112856 26.382753101396062,51.776910116887144 26.382753101396062))"
48300,AL RAYYAN TERMINAL,QA,26.65,51.55,"POLYGON ((51.326779665545864 26.44942287315929,51.326779665545864 26.85057712684002,51.77322033445386 26.85057712684002,51.77322033445386 26.44942287315929,51.326779665545864 26.44942287315929))"
50000,KEPPEL - (EAST SINGAPORE),SG,1.283333,103.85,"POLYGON ((103.65030947088043 1.0823476693565177,103.65030947088043 1.4843189973102318,104.0496905291195 1.4843189973102318,104.0496905291195 1.0823476693565177,103.65030947088043 1.0823476693565177))"
50017,JURONG ISLAND,SG,1.283333,103.733333,"POLYGON ((103.53364280393326 1.082348165122376,103.53364280393326 1.484318501544413,103.9330238627333 1.484318501544413,103.9330238627333 1.082348165122376,103.53364280393326 1.082348165122376))"
35790,SAINT-VALERY-SUR-SOMME,FR,50.183333,1.616667,"POLYGON ((1.3055048062611525 49.983535498793714,1.3055048062611525 50.383131167873046,1.9278285270722217 50.383131167873046,1.9278285270722217 49.983535498793714,1.3055048062611525 49.983535498793714))"
35800,LE TREPORT,FR,50.066667,1.366667,"POLYGON ((1.0562713131993413 49.86686280518056,1.0562713131993413 50.26647052815284,1.6770620201339703 50.26647052815284,1.6770620201339703 49.86686280518056,1.0562713131993413 49.86686280518056))"
35810,DIEPPE,FR,49.933333,1.083333,"POLYGON ((0.7737878353047281 49.73352985368994,0.7737878353047281 50.13313681297672,1.3928788313619385 50.13313681297672,1.3928788313619385 49.73352985368994,0.7737878353047281 49.73352985368994))"
35835,PORT DU HAVRE-ANTIFER,FR,49.65,0.15,"POLYGON ((-0.15774180289390313 49.45018603165956,-0.15774180289390313 49.849813968340506,0.4577418028938971 49.849813968340506,0.4577418028938971 49.45018603165956,-0.15774180289390313 49.45018603165956))"
35840,PORT OF LE HAVRE,FR,49.483333,0.116667,"POLYGON ((-0.19002834863957047 49.283513993159644,-0.19002834863957047 49.68315267350708,0.4233616819729035 49.68315267350708,0.4233616819729035 49.283513993159644,-0.19002834863957047 49.283513993159644))"
57446,SATTAHIP,TH,12.616667,100.916667,"POLYGON ((100.7121193011763 12.415777459353016,100.7121193011763 12.81755587397965,101.12121403215696 12.81755587397965,101.12121403215696 12.415777459353016,100.7121193011763 12.415777459353016))"
10110,MATANZAS,CU,23.05,-81.55,"POLYGON ((-81.76685076526022 22.8493261670631,-81.76685076526022 23.250673832936986,-81.33314923473984 23.250673832936986,-81.33314923473984 22.8493261670631,-81.76685076526022 22.8493261670631))"
35850,PORT OF ROUEN,FR,49.45,1.066667,"POLYGON ((0.7601782169486293 49.25017993111683,0.7601782169486293 49.64982006888319,1.3731551163847049 49.64982006888319,1.3731551163847049 49.25017993111683,0.7601782169486293 49.25017993111683))"
35610,LITTLEHAMPTON HARBOUR,GB,50.783333,-0.533333,"POLYGON ((-0.8484591571564036 50.58355789369659,-0.8484591571564036 50.98310184398481,-0.2182245080581273 50.98310184398481,-0.2182245080581273 50.58355789369659,-0.8484591571564036 50.58355789369659))"
170,THINGEYRI,IS,65.883333,-23.483333,"POLYGON ((-23.97057758021723 65.68399703095677,-23.97057758021723 66.08266963570996,-22.996089086449402 66.08266963570996,-22.996089086449402 65.68399703095677,-23.97057758021723 65.68399703095677))"
190,ISAFJORDUR,IS,66.066667,-23.116667,"POLYGON ((-23.607408705985257 65.86736380208256,-23.607408705985257 66.26596953125073,-22.625924627348077 66.26596953125073,-22.625924627348077 65.86736380208256,-23.607408705985257 65.86736380208256))"
250,SAUDARKROKUR,IS,65.75,-19.666667,"POLYGON ((-20.15135341574881 65.55067015147509,-20.15135341574881 65.94932984852502,-19.181979917584567 65.94932984852502,-19.181979917584567 65.55067015147509,-20.15135341574881 65.55067015147509))"
320,HUSAVIK,IS,66.033333,-17.333333,"POLYGON ((-17.823440992511 65.83401725708319,-17.823440992511 66.2326494095835,-16.843225674155658 66.2326494095835,-16.843225674155658 65.83401725708319,-17.823440992511 65.83401725708319))"
23050,NAMSOS,NO,64.466667,11.5,"POLYGON ((11.038098266500477 64.26729494691625,11.038098266500477 64.66603838641748,11.961901733500184 64.66603838641748,11.961901733500184 64.26729494691625,11.038098266500477 64.26729494691625))"
23053,MALM,NO,64.066667,11.233333,"POLYGON ((10.778086977901932 63.86730252609164,10.778086977901932 64.2660308072417,11.688579688764733 64.2660308072417,11.688579688764733 63.86730252609164,10.778086977901932 63.86730252609164))"
23055,STEINKJER,NO,64.016667,11.5,"POLYGON ((11.045541699265486 63.81728381640152,11.045541699265486 64.21604951693188,11.954458300734542 64.21604951693188,11.954458300734542 63.81728381640152,11.045541699265486 63.81728381640152))"
23058,DJUPVIKEN,NO,63.783333,11.45,"POLYGON ((10.99934414928301 63.583941892119675,10.99934414928301 63.98272477454713,11.900655850716921 63.98272477454713,11.900655850716921 63.583941892119675,10.99934414928301 63.583941892119675))"
23060,LEVANGER,NO,63.75,11.3,"POLYGON ((10.849862176252989 63.550622507804654,10.849862176252989 63.94937749219549,11.75013782374698 63.94937749219549,11.75013782374698 63.550622507804654,10.849862176252989 63.550622507804654))"
23070,LANGSTEIN,NO,63.533333,10.9,"POLYGON ((10.453259814219617 63.33396295252984,10.453259814219617 63.73270371413786,11.346740185780465 63.73270371413786,11.346740185780465 63.33396295252984,10.453259814219617 63.33396295252984))"
23075,MURUVIK,NO,63.433333,10.85,"POLYGON ((10.404815264528851 63.2339591627059,10.404815264528851 63.632707503961,11.29518473547124 63.632707503961,11.29518473547124 63.2339591627059,10.404815264528851 63.2339591627059))"
23080,HOMMELVIK,NO,63.416667,10.8,"POLYGON ((10.355071954853546 63.2172904438781,10.355071954853546 63.61604288945543,11.244928045146565 63.61604288945543,11.244928045146565 63.2172904438781,10.355071954853546 63.2172904438781))"
23090,TRONDHEIM,NO,63.433333,10.4,"POLYGON ((9.954848323886008 63.23393854916869,9.954848323886008 63.63272811749827,10.845151676113652 63.63272811749827,10.845151676113652 63.23393854916869,9.954848323886008 63.23393854916869))"
23095,THAMSHAMM,NO,63.316667,9.883333,"POLYGON ((9.439949851903753 63.11728998076851,9.439949851903753 63.5160433525649,10.326716814762934 63.5160433525649,10.326716814762934 63.11728998076851,9.439949851903753 63.11728998076851))"
23100,KRISTIANSUND,NO,63.116667,7.733333,"POLYGON ((7.292995314005622 62.91727918582797,7.292995314005622 63.31605414750539,8.173671352661048 63.31605414750539,8.173671352661048 62.91727918582797,7.292995314005622 62.91727918582797))"
23105,SUNNDALSORA,NO,62.683333,8.55,"POLYGON ((8.1161136543207 62.48392113204002,8.1161136543207 62.882745534627055,8.983886345679473 62.882745534627055,8.983886345679473 62.48392113204002,8.1161136543207 62.48392113204002))"
23107,BUD,NO,62.9,6.916667,"POLYGON ((6.479586246590199 62.70061206006789,6.479586246590199 63.09938793993209,7.353747086743135 63.09938793993209,7.353747086743135 62.70061206006789,6.479586246590199 62.70061206006789))"
23108,HAROYSUND,NO,62.9,6.966667,"POLYGON ((6.529588209815347 62.70061228563218,6.529588209815347 63.09938771436783,7.403745123517987 63.09938771436783,7.403745123517987 62.70061228563218,6.529588209815347 62.70061228563218))"
23110,MOLDE,NO,62.733333,7.166667,"POLYGON ((6.732064950544917 62.5339363388823,6.732064950544917 62.932730327784455,7.601268382788401 62.932730327784455,7.601268382788401 62.5339363388823,6.732064950544917 62.5339363388823))"
23111,ANDALSNES,NO,62.566667,7.683333,"POLYGON ((7.251150195055576 62.36726117647472,7.251150195055576 62.76607215685953,8.11551647161132 62.76607215685953,8.11551647161132 62.36726117647472,7.251150195055576 62.36726117647472))"
23112,HAREID,NO,62.366667,6.033333,"POLYGON ((5.604039346246824 62.167263208437504,5.604039346246824 62.56607012489593,6.462627320419833 62.56607012489593,6.462627320419833 62.167263208437504,5.604039346246824 62.167263208437504))"
23115,MOLDTUSTRANDA,NO,62.3,5.65,"POLYGON ((5.221644884352153 62.100585089120656,5.221644884352153 62.49941491087942,6.078355115647931 62.49941491087942,6.078355115647931 62.100585089120656,5.221644884352153 62.100585089120656))"
23118,ORSTAV,NO,62.2,6.133333,"POLYGON ((5.706409114882624 62.00058924428083,5.706409114882624 62.39941075571919,6.560257551784038 62.39941075571919,6.560257551784038 62.00058924428083,5.706409114882624 62.00058924428083))"
23120,ALESUND,NO,62.466667,6.166667,"POLYGON ((5.735947087802914 62.2672621968257,5.735947087802914 62.666071136507895,6.5973862455302905 62.666071136507895,6.5973862455302905 62.2672621968257,5.735947087802914 62.2672621968257))"
23125,MALOY,NO,61.933333,5.116667,"POLYGON ((4.693466253462414 61.733915468073576,4.693466253462414 62.132751198593084,5.539867079870919 62.132751198593084,5.539867079870919 61.733915468073576,4.693466253462414 61.733915468073576))"
23130,FLORO,NO,61.6,5.033333,"POLYGON ((4.61468587782638 61.40057433282111,4.61468587782638 61.79942566717932,5.451980788840274 61.79942566717932,5.451980788840274 61.40057433282111,4.61468587782638 61.40057433282111))"
23136,ARDALSTANGEN,NO,61.233333,7.716667,"POLYGON ((7.3028891867227035 61.03389183203273,7.3028891867227035 61.43277483463398,8.130444146610657 61.43277483463398,8.130444146610657 61.03389183203273,7.3028891867227035 61.03389183203273))"
23138,MONGSTAD,NO,60.816667,5.033333,"POLYGON ((4.6249540305313115 60.617217904579235,4.6249540305313115 61.01611542875416,5.441712636135355 61.01611542875416,5.441712636135355 60.617217904579235,4.6249540305313115 60.617217904579235))"
23140,VAKSDAL,NO,60.483333,5.733333,"POLYGON ((5.329146654353283 60.28387062091352,5.329146654353283 60.68279604575349,6.137520012313614 60.68279604575349,6.137520012313614 60.28387062091352,5.329146654353283 60.28387062091352))"
23160,BERGEN,NO,60.4,5.316667,"POLYGON ((4.9135344105002865 60.20052823877574,4.9135344105002865 60.599471761224486,5.719798922832892 60.599471761224486,5.719798922832892 60.20052823877574,4.9135344105002865 60.20052823877574))"
23180,BRATTHOLMEN,NO,60.35,5.166667,"POLYGON ((4.764142209035575 60.15053406790532,4.764142209035575 60.54946593209478,5.5691911242977215 60.54946593209478,5.5691911242977215 60.15053406790532,4.764142209035575 60.15053406790532))"
23195,TRANNESET,NO,60.416667,5.016667,"POLYGON ((4.613313282062021 60.21720614911226,4.613313282062021 60.616127184221256,5.420020051271307 60.616127184221256,5.420020051271307 60.21720614911226,4.613313282062021 60.21720614911226))"
23220,STRANDVIK,NO,60.166667,5.666667,"POLYGON ((5.266370242867167 59.96719161819692,5.266370242867167 60.36614171513642,6.066963090466185 60.36614171513642,6.066963090466185 59.96719161819692,5.266370242867167 59.96719161819692))"
23230,NORHEIMSUND,NO,60.366667,6.15,"POLYGON ((5.747269486953452 60.16720180267169,5.747269486953452 60.56613153066181,6.552730513046511 60.56613153066181,6.552730513046511 60.16720180267169,5.747269486953452 60.16720180267169))"
23240,ODDA,NO,60.083333,6.55,"POLYGON ((6.150713496647059 59.88384891987524,6.150713496647059 60.282817746791515,6.9492865033529725 60.282817746791515,6.9492865033529725 59.88384891987524,6.150713496647059 59.88384891987524))"
10160,PUERTO PADRE,CU,21.283333,-76.533333,"POLYGON ((-76.74749153703324 21.082616154654648,-76.74749153703324 21.48405051201185,-76.3191751296332 21.48405051201185,-76.3191751296332 21.082616154654648,-76.74749153703324 21.082616154654648))"
10270,BAHIA DE SAGUA DE TANAMO,CU,20.683333,-75.333333,"POLYGON ((-75.546638907368 20.4826012396805,-75.546638907368 20.884065426985636,-75.12002775929885 20.884065426985636,-75.12002775929885 20.4826012396805,-75.546638907368 20.4826012396805))"
10320,PUERTO GUANTANAMO,CU,19.983333,-75.133333,"POLYGON ((-75.3456819645679 19.7825843535795,-75.3456819645679 20.184082313087174,-74.92098470209878 20.184082313087174,-74.92098470209878 19.7825843535795,-75.3456819645679 19.7825843535795))"
35870,DEAUVILLE,FR,49.366667,0.083333,"POLYGON ((-0.22263756096478743 49.166843583406106,-0.22263756096478743 49.56648974992724,0.3893042276314543 49.56648974992724,0.3893042276314543 49.166843583406106,-0.22263756096478743 49.166843583406106))"
35880,PORT DE CAEN,FR,49.183333,-0.35,"POLYGON ((-0.6548329541672185 48.98350027155427,-0.6548329541672185 49.383159418868544,-0.045155728214373775 49.383159418868544,-0.045155728214373775 48.98350027155427,-0.6548329541672185 48.98350027155427))"
35885,OUISTREHAM,FR,49.283333,-0.25,"POLYGON ((-0.5554513650591493 49.08350245397462,-0.5554513650591493 49.48315725267665,0.055459494072057865 49.48315725267665,0.055459494072057865 49.08350245397462,-0.5554513650591493 49.08350245397462))"
19450,ELFIN COVE,US,58.2,-136.35,"POLYGON ((-136.72794249290288 58.000464982580766,-136.72794249290288 58.399535017419325,-135.97205750709705 58.399535017419325,-135.97205750709705 58.000464982580766,-136.72794249290288 58.000464982580766))"
19460,HOONAH,US,58.116667,-135.45,"POLYGON ((-135.82706049670878 57.91712407370203,-135.82706049670878 58.31620925963142,-135.07293950329114 58.31620925963142,-135.07293950329114 57.91712407370203,-135.82706049670878 57.91712407370203))"
19470,TENAKEE SPRINGS,US,57.783333,-135.2,"POLYGON ((-135.57357759562942 57.583790191402144,-135.57357759562942 57.982876475264575,-134.82642240437056 57.982876475264575,-134.82642240437056 57.583790191402144,-135.57357759562942 57.583790191402144))"
19480,CHATHAM,US,57.516667,-134.933333,"POLYGON ((-135.3041713157486 57.317115959621106,-135.3041713157486 57.71621737371302,-134.56249535091814 57.71621737371302,-134.56249535091814 57.317115959621106,-135.3041713157486 57.317115959621106))"
19490,TODD,US,57.466667,-135.05,"POLYGON ((-135.42033524908288 57.267115175900514,-135.42033524908288 57.666218157433065,-134.67966475091714 57.666218157433065,-134.67966475091714 57.267115175900514,-135.42033524908288 57.267115175900514))"
19510,HOOD BAY,US,57.4,-134.5,"POLYGON ((-134.86963912180272 57.20042713573748,-134.86963912180272 57.59957286426289,-134.13036087819762 57.59957286426289,-134.13036087819762 57.20042713573748,-134.86963912180272 57.20042713573748))"
19520,HAWK INLET,US,58.116667,-134.75,"POLYGON ((-135.12704485839546 57.917129724105074,-135.12704485839546 58.3162036092283,-134.3729551416046 58.3162036092283,-134.3729551416046 57.917129724105074,-135.12704485839546 57.917129724105074))"
19530,FUNTER,US,58.25,-134.9,"POLYGON ((-135.27846460758406 58.050471797395375,-135.27846460758406 58.44952820260468,-134.52153539241596 58.44952820260468,-134.52153539241596 58.050471797395375,-135.27846460758406 58.050471797395375))"
19550,DUPONT,US,58.233333,-134.266667,"POLYGON ((-134.64496269824588 58.033802478277146,-134.64496269824588 58.432864188389594,-133.88837063508754 58.432864188389594,-133.88837063508754 58.033802478277146,-134.64496269824588 58.033802478277146))"
19580,JUNEAU,US,58.3,-134.416667,"POLYGON ((-134.79567373664887 58.100464819226104,-134.79567373664887 58.4995351807741,-134.03765959668434 58.4995351807741,-134.03765959668434 58.100464819226104,-134.79567373664887 58.100464819226104))"
19588,HAINES,US,59.233333,-135.433333,"POLYGON ((-135.8226421545085 59.03382516668371,-135.8226421545085 59.432841499983056,-135.04402451215813 59.432841499983056,-135.04402451215813 59.03382516668371,-135.8226421545085 59.03382516668371))"
19589,TANANI POINT,US,59.283333,-135.45,"POLYGON ((-135.83987891514224 59.083825609129605,-135.83987891514224 59.48284105753723,-135.06012108485763 59.48284105753723,-135.06012108485763 59.083825609129605,-135.83987891514224 59.083825609129605))"
19590,SKAGWAY,US,59.45,-135.333333,"POLYGON ((-135.72512620089643 59.25050366786814,-135.72512620089643 59.64949633213215,-134.94154046577003 59.64949633213215,-134.94154046577003 59.25050366786814,-135.72512620089643 59.25050366786814))"
19600,LETNIKOF COVE,US,59.183333,-135.4,"POLYGON ((-135.78874058006042 58.98382561669836,-135.78874058006042 59.382841049968384,-135.01125941993953 59.382841049968384,-135.01125941993953 58.98382561669836,-135.78874058006042 58.98382561669836))"
19610,EXCURSION INLET,US,58.416667,-135.45,"POLYGON ((-135.83025752765005 58.217133155325826,-135.83025752765005 58.616200178007844,-135.06974247234965 58.616200178007844,-135.06974247234965 58.217133155325826,-135.83025752765005 58.217133155325826))"
19620,YAKUTAT,US,59.55,-139.733333,"POLYGON ((-140.12626811168695 59.35050585640778,-140.12626811168695 59.74949414359308,-139.34039855497986 59.74949414359308,-139.34039855497986 59.35050585640778,-140.12626811168695 59.35050585640778))"
19630,KATALLA,US,60.2,-144.533333,"POLYGON ((-144.93400231203864 60.00051135925697,-144.93400231203864 60.39948864074315,-144.13266435462813 60.39948864074315,-144.13266435462813 60.00051135925697,-144.93400231203864 60.00051135925697))"
19640,CORDOVA,US,60.55,-145.766667,"POLYGON ((-146.171667574058 60.350537141810776,-146.171667574058 60.749462858190114,-145.36166575927552 60.749462858190114,-145.36166575927552 60.350537141810776,-146.171667574058 60.350537141810776))"
